1.693400e+05   7.689700e-22
1.728800e+05   7.752900e-22
1.765000e+05   7.811500e-22
1.802000e+05   7.866100e-22
1.839700e+05   7.917500e-22
1.878200e+05   7.967000e-22
1.917500e+05   7.986000e-22
1.957700e+05   8.036900e-22
1.998600e+05   8.088800e-22
2.040500e+05   8.141500e-22
2.083200e+05   8.194400e-22
2.126800e+05   8.246100e-22
2.171300e+05   8.294600e-22
2.216800e+05   8.337400e-22
2.263200e+05   8.371000e-22
2.310600e+05   8.391500e-22
2.358900e+05   8.394300e-22
2.408300e+05   8.374200e-22
2.458700e+05   8.326100e-22
2.510200e+05   8.244700e-22
2.562700e+05   8.125600e-22
2.616400e+05   7.965500e-22
2.671200e+05   7.763300e-22
2.727100e+05   7.520400e-22
2.784200e+05   7.240700e-22
2.842400e+05   6.931100e-22
2.901900e+05   6.600500e-22
2.962700e+05   6.258900e-22
3.024700e+05   5.916500e-22
3.088000e+05   5.582300e-22
3.152700e+05   5.263900e-22
3.218700e+05   4.966700e-22
3.286000e+05   4.694200e-22
3.354800e+05   4.447900e-22
3.425100e+05   4.228100e-22
3.496800e+05   4.033800e-22
3.570000e+05   3.862900e-22
3.644700e+05   3.715400e-22
3.721000e+05   3.586800e-22
3.798900e+05   3.477400e-22
3.878400e+05   3.383100e-22
3.959600e+05   3.303600e-22
4.042500e+05   3.235800e-22
4.127100e+05   3.179500e-22
4.213500e+05   3.132200e-22
4.301700e+05   3.093200e-22
4.391700e+05   3.060800e-22
4.483700e+05   3.033800e-22
4.577500e+05   3.011000e-22
4.673300e+05   2.991200e-22
4.771200e+05   2.973400e-22
4.871000e+05   2.956300e-22
4.973000e+05   2.938800e-22
5.077100e+05   2.916700e-22
5.183400e+05   2.891600e-22
5.291900e+05   2.863000e-22
5.402700e+05   2.830000e-22
5.515800e+05   2.792000e-22
5.631200e+05   2.748600e-22
5.749100e+05   2.699900e-22
5.869500e+05   2.646600e-22
5.992300e+05   2.589700e-22
6.117800e+05   2.530800e-22
6.245800e+05   2.471700e-22
6.376600e+05   2.414400e-22
6.510100e+05   2.360300e-22
6.646300e+05   2.310700e-22
6.785500e+05   2.266600e-22
6.927500e+05   2.228400e-22
7.072500e+05   2.196000e-22
7.220600e+05   2.169200e-22
7.371700e+05   2.147300e-22
7.526000e+05   2.129800e-22
7.683600e+05   2.115800e-22
7.844400e+05   2.104500e-22
8.008600e+05   2.095300e-22
8.176300e+05   2.087200e-22
8.347400e+05   2.079700e-22
8.522200e+05   2.072100e-22
8.700600e+05   2.063800e-22
8.882700e+05   2.054300e-22
9.068700e+05   2.043200e-22
9.258500e+05   2.030300e-22
9.452300e+05   2.015500e-22
9.650200e+05   1.998700e-22
9.852200e+05   1.980100e-22
1.005800e+06   1.960000e-22
1.026900e+06   1.938700e-22
1.048400e+06   1.916600e-22
1.070300e+06   1.895100e-22
1.092700e+06   1.871600e-22
1.115600e+06   1.848300e-22
1.139000e+06   1.825300e-22
1.162800e+06   1.802900e-22
1.187200e+06   1.781000e-22
1.212000e+06   1.759600e-22
1.237400e+06   1.738500e-22
1.263300e+06   1.717800e-22
1.289700e+06   1.697200e-22
1.316700e+06   1.676600e-22
1.344300e+06   1.655700e-22
1.372400e+06   1.634300e-22
1.401200e+06   1.612300e-22
1.430500e+06   1.589300e-22
1.460400e+06   1.565100e-22
1.491000e+06   1.539600e-22
1.522200e+06   1.512500e-22
1.554100e+06   1.483700e-22
1.586600e+06   1.453100e-22
1.619800e+06   1.420700e-22
1.653700e+06   1.386300e-22
1.688400e+06   1.350000e-22
1.723700e+06   1.311900e-22
1.759800e+06   1.272100e-22
1.796600e+06   1.230900e-22
1.834200e+06   1.188200e-22
1.872600e+06   1.144600e-22
1.911800e+06   1.100300e-22
1.951800e+06   1.055700e-22
1.992700e+06   1.011200e-22
2.034400e+06   9.671200e-23
2.077000e+06   9.239300e-23
2.120500e+06   8.819200e-23
2.164900e+06   8.413500e-23
2.210200e+06   8.024000e-23
2.256500e+06   7.652100e-23
2.303700e+06   7.297600e-23
2.351900e+06   6.963100e-23
2.401100e+06   6.644300e-23
2.451400e+06   6.345300e-23
2.502700e+06   6.064200e-23
2.555100e+06   5.801400e-23
2.608600e+06   5.556600e-23
2.663200e+06   5.329400e-23
2.719000e+06   5.119200e-23
2.775900e+06   4.925300e-23
2.834000e+06   4.746700e-23
2.893300e+06   4.582500e-23
2.953900e+06   4.432100e-23
3.015700e+06   4.293700e-23
3.078800e+06   4.166600e-23
3.143300e+06   4.050200e-23
3.209100e+06   3.943400e-23
3.276300e+06   3.845500e-23
3.344900e+06   3.755700e-23
3.414900e+06   3.673800e-23
3.486400e+06   3.599100e-23
3.559300e+06   3.531000e-23
3.633800e+06   3.469500e-23
3.709900e+06   3.414400e-23
3.787600e+06   3.363800e-23
3.866900e+06   3.319400e-23
3.947800e+06   3.279200e-23
4.030400e+06   3.244600e-23
4.114800e+06   3.213300e-23
4.201000e+06   3.186900e-23
4.288900e+06   3.163700e-23
4.378700e+06   3.144500e-23
4.470300e+06   3.127600e-23
4.563900e+06   3.114400e-23
4.659400e+06   3.103200e-23
4.757000e+06   3.095200e-23
4.856600e+06   3.088700e-23
4.958200e+06   3.085200e-23
5.062000e+06   3.082800e-23
5.168000e+06   3.082800e-23
5.276200e+06   3.083900e-23
5.386600e+06   3.087000e-23
5.499400e+06   3.091000e-23
5.614500e+06   3.096400e-23
5.732000e+06   3.101900e-23
5.852000e+06   3.108800e-23
5.974500e+06   3.115800e-23
6.099600e+06   3.123600e-23
6.227300e+06   3.131200e-23
6.357600e+06   3.139300e-23
6.490700e+06   3.146600e-23
6.626600e+06   3.154300e-23
6.765300e+06   3.160600e-23
6.906900e+06   3.167400e-23
7.051500e+06   3.172900e-23
7.199100e+06   3.178200e-23
7.349800e+06   3.182300e-23
7.503700e+06   3.186000e-23
7.660700e+06   3.188200e-23
7.821100e+06   3.190000e-23
7.984800e+06   3.190300e-23
8.152000e+06   3.190000e-23
8.322600e+06   3.188100e-23
8.496800e+06   3.185700e-23
8.674700e+06   3.181700e-23
8.856300e+06   3.176200e-23
9.041700e+06   3.169700e-23
9.231000e+06   3.161500e-23
9.424200e+06   3.151400e-23
9.621500e+06   3.140000e-23
9.822900e+06   3.126400e-23
1.002900e+07   3.110800e-23
1.023800e+07   3.093300e-23
1.045300e+07   3.073400e-23
1.067200e+07   3.050800e-23
1.089500e+07   3.026100e-23
1.112300e+07   2.999000e-23
1.135600e+07   2.969400e-23
1.159400e+07   2.937500e-23
1.183600e+07   2.903400e-23
1.208400e+07   2.867300e-23
1.233700e+07   2.829100e-23
1.259500e+07   2.789600e-23
1.285900e+07   2.749000e-23
1.312800e+07   2.707200e-23
1.340300e+07   2.665300e-23
1.368300e+07   2.623200e-23
1.397000e+07   2.581300e-23
1.426200e+07   2.540300e-23
1.456100e+07   2.500100e-23
1.486600e+07   2.461300e-23
1.517700e+07   2.423800e-23
1.549500e+07   2.388200e-23
1.581900e+07   2.354400e-23
1.615000e+07   2.322500e-23
1.648800e+07   2.292700e-23
1.683300e+07   2.265000e-23
1.718600e+07   2.239400e-23
1.754500e+07   2.216000e-23
1.791300e+07   2.194400e-23
1.828800e+07   2.174800e-23
1.867100e+07   2.157000e-23
1.906100e+07   2.140900e-23
1.946000e+07   2.128100e-23
1.986800e+07   2.115600e-23
2.028400e+07   2.104600e-23
2.070800e+07   2.098800e-23
2.114200e+07   2.091200e-23
2.158400e+07   2.084900e-23
2.203600e+07   2.079900e-23
2.249700e+07   2.076100e-23
2.296800e+07   2.073400e-23
2.344900e+07   2.071900e-23
2.394000e+07   2.071300e-23
2.444100e+07   2.071800e-23
2.495300e+07   2.073100e-23
2.547500e+07   2.075400e-23
2.600800e+07   2.078900e-23
2.655300e+07   2.082900e-23
2.710900e+07   2.087600e-23
2.767600e+07   2.093100e-23
2.825600e+07   2.099300e-23
2.884700e+07   2.106200e-23
2.945100e+07   2.113700e-23
3.006700e+07   2.121900e-23
3.069700e+07   2.130700e-23
3.133900e+07   2.140100e-23
3.199500e+07   2.150000e-23
3.266500e+07   2.160500e-23
3.334900e+07   2.171600e-23
3.404700e+07   2.183100e-23
3.476000e+07   2.195200e-23
3.548800e+07   2.207700e-23
3.623000e+07   2.220700e-23
3.698900e+07   2.234200e-23
3.776300e+07   2.248200e-23
3.855400e+07   2.262500e-23
3.936100e+07   2.277300e-23
4.018500e+07   2.292500e-23
4.102600e+07   2.308100e-23
4.188500e+07   2.324100e-23
4.276100e+07   2.340500e-23
4.365700e+07   2.357200e-23
4.457000e+07   2.374300e-23
4.550300e+07   2.391800e-23
4.645600e+07   2.409700e-23
4.742800e+07   2.427900e-23
4.842100e+07   2.446400e-23
4.943500e+07   2.465300e-23
5.047000e+07   2.484400e-23
5.152600e+07   2.504000e-23
5.260500e+07   2.523700e-23
5.370600e+07   2.543900e-23
5.483000e+07   2.564200e-23
5.597800e+07   2.584900e-23
5.715000e+07   2.605800e-23
5.834600e+07   2.627100e-23
5.956800e+07   2.648600e-23
6.081400e+07   2.670400e-23
6.208700e+07   2.692300e-23
6.338700e+07   2.714600e-23
6.471400e+07   2.737100e-23
6.606900e+07   2.759900e-23
6.745200e+07   2.782900e-23
6.886400e+07   2.806200e-23
7.030500e+07   2.829600e-23
7.177700e+07   2.853400e-23
7.328000e+07   2.877300e-23
7.481400e+07   2.901600e-23
7.638000e+07   2.926000e-23
7.797900e+07   2.950700e-23
7.961100e+07   2.975600e-23
8.127700e+07   3.000700e-23
8.297900e+07   3.026100e-23
8.471600e+07   3.051800e-23
8.648900e+07   3.077600e-23
8.830000e+07   3.103700e-23
9.014800e+07   3.130000e-23
9.203500e+07   3.156600e-23
9.396200e+07   3.183400e-23
9.592900e+07   3.210500e-23
9.793700e+07   3.237900e-23
9.998700e+07   3.265500e-23
1.020800e+08   3.293400e-23
1.042200e+08   3.321600e-23
1.064000e+08   3.350000e-23
1.086300e+08   3.378800e-23
1.109000e+08   3.407800e-23
1.132200e+08   3.437200e-23
1.155900e+08   3.466800e-23
1.180100e+08   3.496800e-23
1.204800e+08   3.527100e-23
1.230000e+08   3.557700e-23
1.255800e+08   3.588700e-23
1.282100e+08   3.620000e-23
1.308900e+08   3.651600e-23
1.336300e+08   3.683700e-23
1.364300e+08   3.716000e-23
1.392800e+08   3.748800e-23
1.422000e+08   3.781900e-23
1.451800e+08   3.815400e-23
1.482200e+08   3.849300e-23
1.513200e+08   3.883600e-23
1.544900e+08   3.918300e-23
1.577200e+08   3.953400e-23
1.610200e+08   3.989000e-23
1.643900e+08   4.024900e-23
1.678300e+08   4.061300e-23
1.713500e+08   4.098200e-23
1.749300e+08   4.135400e-23
1.785900e+08   4.173200e-23
1.823300e+08   4.211400e-23
1.861500e+08   4.250000e-23
1.900500e+08   4.289200e-23
1.940300e+08   4.328800e-23
1.980900e+08   4.368900e-23
2.022300e+08   4.409400e-23
2.064700e+08   4.450500e-23
2.107900e+08   4.492100e-23
2.152000e+08   4.534200e-23
2.197100e+08   4.576800e-23
2.243100e+08   4.619900e-23
2.290000e+08   4.663500e-23
2.337900e+08   4.707700e-23
2.386900e+08   4.752500e-23
2.436900e+08   4.797700e-23
2.487900e+08   4.843600e-23
2.539900e+08   4.889900e-23
2.593100e+08   4.936900e-23
2.647400e+08   4.984400e-23
2.702800e+08   5.032600e-23
2.759400e+08   5.081300e-23
2.817200e+08   5.130600e-23
2.876100e+08   5.180500e-23
2.936300e+08   5.231000e-23
2.997800e+08   5.282200e-23
3.060600e+08   5.333900e-23
3.124600e+08   5.386300e-23
3.190000e+08   5.439400e-23
3.256800e+08   5.493100e-23
3.325000e+08   5.547500e-23
3.394600e+08   5.602500e-23
3.465600e+08   5.658300e-23
3.538200e+08   5.714700e-23
3.612300e+08   5.771800e-23
3.687900e+08   5.829600e-23
3.765100e+08   5.888200e-23
3.843900e+08   5.947400e-23
3.924400e+08   6.007400e-23
4.006500e+08   6.068300e-23
4.090400e+08   6.129800e-23
4.176000e+08   6.192000e-23
4.263400e+08   6.255100e-23
4.352700e+08   6.318900e-23
4.443800e+08   6.383600e-23
4.536800e+08   6.449000e-23
4.631800e+08   6.515400e-23
4.728700e+08   6.582500e-23
4.827700e+08   6.650600e-23
4.928800e+08   6.719500e-23
5.032000e+08   6.789300e-23
5.137300e+08   6.860100e-23
5.244800e+08   6.931700e-23
5.354600e+08   7.004300e-23
5.466700e+08   7.077900e-23
5.581200e+08   7.152400e-23
5.698000e+08   7.227900e-23
5.817300e+08   7.304400e-23
5.939000e+08   7.382000e-23
6.063400e+08   7.460600e-23
6.190300e+08   7.540200e-23
6.319900e+08   7.621000e-23
6.452200e+08   7.702800e-23
6.587200e+08   7.785800e-23
6.725100e+08   7.870000e-23
6.865900e+08   7.955300e-23
7.009600e+08   8.041800e-23
7.156400e+08   8.129500e-23
